continent;country;domain;size_bytes;height_px;width_px
Südamerika;Uruguay;montevideo.com.uy;4433257;10383;1920
Europa;Polen;businessinsider.com.pl;1900469;15723;1920
Europa;Italien;autoscout24.it;1428768;4688;1920
Europa;Österreich;heute.at;2653649;22902;1920
Südamerika;Brasilien;enjoei.com.br;2843881;8783;1920
Europa;Deutschland;ndr.de;2028372;12195;1920
Europa;Schweden;hitta.se;405039;2948;1920
Europa;UK;walesonline.co.uk;17842084;27718;1920
Europa;Frankreich;cnews.fr;2874817;22022;1920
Europa;Deutschland;kicker.de;4554255;23736;1920
Europa;Italien;raiplay.it;4891333;4349;6825
Europa;Spanien;decathlon.es;4403200;16055;1928
Südamerika;Brasilien;elo7.com.br;2170246;8640;1920
Südamerika;Argentinien;lavoz.com.ar;3664577;20544;1920
Europa;Niederlande;rtl.nl;6696542;11407;1920
Europa;Frankreich;laredoute.fr;43858;1080;1920
Südamerika;Brasilien;itatiaia.com.br;3306190;14604;1920
Ozeanien;Tuvalu;abema.tv;91534;1080;1920
Europa;Italien;zalando.it;758858;2744;1920
Europa;UK;liverpoolecho.co.uk;3535349;27427;1920
Südamerika;Brasilien;netshoes.com.br;33414;1080;1920
Asien;Japan;jal.co.jp;929345;4914;1920
Südamerika;Chile;bancoestado.cl;27382;1080;1920
Europa;Frankreich;zalando.fr;42673;1080;1920
Europa;Spanien;heraldo.es;4869864;17379;1920
Asien;Israel;yad2.co.il;50962;1080;1920
Südamerika;Brasilien;madeiramadeira.com.br;1388648;6529;1920
Europa;Polen;pudelek.pl;2512609;13206;1920
Nordamerika;Kanada;realtor.ca;42800;1080;1920
Europa;Italien;fantacalcio.it;2145023;6352;1920
Europa;Frankreich;rtl.fr;3118602;19539;1920
Ozeanien;Tuvalu;camwhores.tv;1191755;4829;1920
Europa;Frankreich;creditmutuel.fr;1425765;3348;1920
Europa;Deutschland;mdr.de;2204302;10852;1920
Nordamerika;Kanada;bell.ca;479741;1080;1920
Europa;Italien;ilgazzettino.it;4124376;18221;1920
Ozeanien;Tonga;f95zone.to;356203;2346;1920
Europa;Polen;rmf24.pl;2923541;5046;1920
Europa;Italien;sisal.it;31932;1080;1920
Asien;Israel;maariv.co.il;2340546;12657;1920
Asien;Indien;parivahan.gov.in;929684;4814;1920
Europa;UK;very.co.uk;32630;1080;1920
Europa;Deutschland;schwaebische.de;2690049;16560;4000
Europa;Polen;zalando.pl;42673;1080;1920
Ozeanien;Australien;jbhifi.com.au;1171875;5784;1920
Nordamerika;Mexiko;nmas.com.mx;3797520;10970;1920
Südamerika;Brasilien;boticario.com.br;27310;1080;1920
Südamerika;Brasilien;drogaraia.com.br;16084;1080;1920
Asien;Indien;goindigo.in;1207371;3613;3840
Ozeanien;Tonga;mangafire.to;171724;1080;1920
Südamerika;Brasilien;todamateria.com.br;1282332;5748;1920
Asien;Indien;irctc.co.in;1381882;3351;1920
Europa;UK;sainsburys.co.uk;2553198;5484;1920
Afrika;Südafrika;autotrader.co.za;1958951;4341;1920
Europa;Deutschland;lidl.de;2049026;4985;1920
Europa;Italien;trovaprezzi.it;1770699;7169;1920
Europa;Frankreich;meteociel.fr;892666;3247;1920
Europa;Schweden;di.se;3321566;19182;1920
Südamerika;Argentinien;pagina12.com.ar;4948568;19160;1920
Europa;Frankreich;allocine.fr;1605499;10270;1920
Europa;Polen;fakt.pl;1907864;20911;1920
Europa;Italien;vinted.it;1123797;1536;1920
Europa;Deutschland;markt.de;1249519;3051;1920
Südamerika;Brasilien;clickpetroleoegas.com.br;1184303;3140;1920
Ozeanien;Mikronesien;muzofond.fm;15077;1080;1920
Europa;Polen;infor.pl;6506518;15885;1920
Asien;Japan;trilltrill.jp;1264954;3485;1920
Asien;Israel;israelhayom.co.il;2835227;12903;1920
Europa;UK;zoopla.co.uk;1622643;4592;1920
Asien;Indien;ndtv.in;6201596;10485;1920
Europa;Belgien;immoweb.be;2451783;3917;1920
Südamerika;Ecuador;loveread.ec;4538867;6256;4037
Europa;Frankreich;lacentrale.fr;8588;1080;1920
Europa;Italien;ticketone.it;33143;1080;1920
Ozeanien;Tonga;aniworld.to;1917842;4739;1920
Asien;Malaysia;mudah.my;1029377;3449;1920
Europa;Niederlande;rijksoverheid.nl;2602307;3518;1920
Europa;Spanien;lne.es;3045419;28793;1920
Asien;Indien;redbus.in;27077;1080;1920
Südamerika;Peru;rpp.pe;3325668;15388;1920
Europa;Italien;borsaitaliana.it;2088660;4349;1920
Europa;Belgien;2dehands.be;226271;3335;1920
Europa;Deutschland;filmstarts.de;1690538;9303;1920
Europa;Deutschland;gala.de;302602;1080;1920
Südamerika;Chile;sii.cl;26602;1080;1920
Asien;Malaysia;bharian.com.my;1858306;6026;1920
Europa;Spanien;fotocasa.es;544433;5493;1920
Südamerika;Brasilien;zapimoveis.com.br;2140689;7456;1920
Südamerika;Argentinien;argentina.gob.ar;247565;1927;1920
Ozeanien;Tuvalu;machotube.tv;4831243;5133;1920
Europa;Frankreich;auchan.fr;1235537;5180;1920
Europa;Niederlande;zalando.nl;42673;1080;1920
Südamerika;Kolumbien;kisskh.co;3624520;2919;1920
Asien;Indien;decathlon.in;2648556;5242;1920
Afrika;Ägypten;moe.gov.eg;5837655;5051;1920
Ozeanien;Tuvalu;iwank.tv;4197975;8290;1920
Europa;Deutschland;ernstings-family.de;249151;1080;1920
Asien;Indien;skyscanner.co.in;93134;1080;1920
Europa;Niederlande;gelderlander.nl;408722;1080;1920
Europa;Deutschland;hna.de;3356506;15885;1920
Ozeanien;Niue;y2mate.nu;17124;1080;1920
Ozeanien;Tuvalu;hentaila.tv;4136722;3670;1920
Europa;Polen;pomorska.pl;3576920;10312;1920
Europa;Frankreich;lidl.fr;2233239;8649;1920
Europa;Frankreich;intersport.fr;8588;1080;1920
Ozeanien;Tuvalu;showup.tv;1165944;1386;1920
Europa;Polen;pracuj.pl;783599;8162;1920
Europa;Frankreich;labanquepostale.fr;2442816;6494;1920
Europa;Polen;vinted.pl;1169980;1442;1920
Afrika;Südafrika;unisa.ac.za;1681695;3324;1920
Europa;Spanien;transfermarkt.es;1511030;5333;1920
Asien;Thailand;khaosod.co.th;1526481;23987;1920
Ozeanien;Tonga;thetvapp.to;97704;1080;1920
Südamerika;Venezuela;mercadolibre.com.ve;1408693;7442;1920
Europa;Frankreich;anime-sama.fr;1975359;4027;1920
Asien;China;kdocs.cn;2736173;12384;1920
Europa;Spanien;juegosonce.es;1658221;4815;1920
Europa;Deutschland;bonprix.de;2197376;8513;1920
Asien;China;globaltimes.cn;3762034;4803;1920
Europa;UK;just-eat.co.uk;311020;2567;1920
Asien;Japan;pex.jp;653138;2386;1920
Europa;Polen;dziennikzachodni.pl;3088934;22237;1920
Asien;Indien;railyatri.in;1634027;4334;1920
Europa;Italien;ilfattoquotidiano.it;3219848;15574;1920
Asien;Japan;jmty.jp;2271234;6676;1920
Asien;Indien;apollopharmacy.in;955662;8333;1920
Asien;Japan;kamigame.jp;1716274;8662;1920
Europa;Italien;goldbet.it;27076;1080;1920
Europa;Österreich;willhaben.at;1209299;2818;1920
Europa;UK;vivastreet.co.uk;54698;1080;1920
Asien;Südkorea;mt.co.kr;3090975;5517;1920
Europa;Spanien;loteriasyapuestas.es;27266;1080;1920
Asien;China;autohome.com.cn;5850793;10817;1920
Asien;Indien;goodreturns.in;1402652;5447;1920
Europa;Italien;immobiliare.it;549377;2982;1920
Asien;Südkorea;brunch.co.kr;1116510;5453;1920
Südamerika;Brasilien;nfse.gov.br;27059;1080;1920
Europa;Deutschland;autoscout24.de;2671294;6478;1920
Ozeanien;Australien;escortsandbabes.com.au;61442;1080;1920
Asien;Thailand;matichon.co.th;3331511;14258;1920
Südamerika;Kolumbien;leercapitulo.co;2622827;8692;1920
Europa;UK;matalan.co.uk;2635143;4901;1920
Nordamerika;USA;band.us;8590;1080;1920
Asien;Malaysia;maybank2u.com.my;35322;1080;1920
Europa;Belgien;kuleuven.be;1491293;2893;1920
Europa;Polen;rojadirectaenvivo.pl;141751;1080;1920
Südamerika;Argentinien;tujugada.com.ar;847491;4750;1920
Europa;Polen;sport.pl;648965;1081;1932
Südamerika;Argentinien;espn.com.ar;2093539;7285;1920
Ozeanien;Tonga;animesonlinecc.to;97732;1080;1920
Nordamerika;Mexiko;sm3ha.mx;53255;1080;1920
Südamerika;Kolumbien;betplay.com.co;11220;1080;1920
Südamerika;Argentinien;anses.gob.ar;702191;4005;11558
Europa;Polen;kurnik.pl;93572;1080;1920
Europa;Italien;tuttocampo.it;2041685;12470;1920
Europa;Spanien;carrefour.es;1399620;4061;1920
Südamerika;Brasilien;tudogostoso.com.br;778604;7126;1920
Asien;Japan;navitime.co.jp;2841596;7652;1920
Ozeanien;Mikronesien;rmf.fm;2218808;10646;1920
Afrika;Südafrika;privateproperty.co.za;1189016;3802;1920
Ozeanien;Tonga;1377x.to;349015;1080;1920
Ozeanien;Tuvalu;wav.tv;3282462;2846;1920
Nordamerika;Kanada;ontario.ca;3818063;1080;1920
Europa;Spanien;telecinco.es;3490220;18920;1920
Europa;Niederlande;voetbalprimeur.nl;1734687;5498;1920
Europa;Polen;leroymerlin.pl;8588;1080;1920
Afrika;Marokko;avito.ma;1679188;5767;1920
Europa;Belgien;rtbf.be;1840038;12925;1920
Ozeanien;Tuvalu;twitcasting.tv;2167847;7013;1920
Europa;UK;inews.co.uk;2453277;9477;1920
Europa;Italien;skyscanner.it;96812;1080;1920
Südamerika;Brasilien;avaeduc.com.br;3082614;1080;1920
Europa;Spanien;skyscanner.es;96500;1080;1920
Europa;Italien;leggo.it;9097597;13751;1920
Europa;Spanien;huffingtonpost.es;1990609;15474;1920
Asien;Japan;altema.jp;3250294;4811;1920
Europa;UK;vinted.co.uk;951787;1450;1920
Ozeanien;Tuvalu;cambro.tv;1807041;5208;1920
Südamerika;Kolumbien;mobiledokan.co;943143;3002;1920
Südamerika;Argentinien;meteored.com.ar;552997;2934;1920
Europa;Deutschland;qvc.de;33141;1080;1920
Asien;Indien;olx.in;26796;1080;1920
Afrika;Uganda;mtn.co.ug;4460572;4771;1920
Ozeanien;Tuvalu;xxxz.tv;2667918;4618;1920
Asien;Südkorea;ondisk.co.kr;341743;1080;1920
Europa;Italien;money.it;2249248;11391;1920
Asien;Südkorea;sooplive.co.kr;2609772;3560;1920
Südamerika;Argentinien;diariouno.com.ar;2218130;19013;1920
Europa;UK;coral.co.uk;404973;1080;1920
Asien;Philippinen;globe.com.ph;2929279;3221;1920
Asien;Indien;shopsy.in;1015866;1080;1920
Europa;Italien;leroymerlin.it;8588;1080;1920
Ozeanien;Tuvalu;beastiality.tv;4758975;7412;1920
Afrika;Kenia;mozzartbet.co.ke;621854;1080;1920
Europa;Frankreich;impots.gouv.fr;808061;3764;1920
Europa;Spanien;elcorteingles.es;27713;1080;1920
Südamerika;Venezuela;espn.com.ve;1198101;7548;1920
Südamerika;Brasilien;chavesnamao.com.br;1008472;4125;1920
Europa;Polen;zus.pl;575106;2797;1920
Südamerika;Brasilien;placardefutebol.com.br;548004;4210;1920
Europa;Italien;bet365.it;32201;1195;1920
Asien;Thailand;thairath.co.th;2329866;8441;1920
Europa;Deutschland;pornpics.de;8588;1080;1920
Europa;Spanien;leroymerlin.es;8588;1080;1920
Europa;Spanien;lidl.es;1763631;5018;1936
Ozeanien;Australien;9news.com.au;5614320;8304;1920
Europa;Frankreich;naturabuy.fr;6893486;12860;1920
Asien;Südkorea;bobaedream.co.kr;1967273;1816;1920
Europa;Deutschland;finya.de;3204253;5715;1920
Asien;Japan;yanmaga.jp;2274344;7201;1920
Südamerika;Chile;paris.cl;1700151;2198;1920
Europa;Frankreich;but.fr;16359;1080;1920
Ozeanien;Australien;locanto.com.au;312319;1749;1920
Asien;Indien;samagra.gov.in;730054;1495;1920
Asien;Indien;unionbankonline.co.in;730120;1921;1920
Europa;Frankreich;fdj.fr;736808;1080;1920
Ozeanien;Tuvalu;delishkitchen.tv;1469310;6898;1920
Europa;Polen;doz.pl;1350263;3809;1920
Nordamerika;Honduras;diez.hn;2256015;8818;1920
Europa;Spanien;zalando.es;47189;1080;1920
Südamerika;Brasilien;poder360.com.br;3128887;9812;1920
Asien;Südkorea;ppomppu.co.kr;1005072;1955;1920
Europa;Frankreich;gala.fr;4601297;34178;1920
Asien;Japan;alphapolis.co.jp;3057018;4850;1920
Europa;Spanien;orange.es;1209723;3682;1920
Europa;Spanien;semana.es;2220714;14393;1920
Asien;Südkorea;avacontents.co.kr;562506;3718;1920
Südamerika;Brasilien;pciconcursos.com.br;7103893;30446;1920
Europa;Niederlande;sportnieuws.nl;27228;1080;1920
Südamerika;Kolumbien;dian.gov.co;26982;1080;1920
Europa;Österreich;meinbezirk.at;2155546;10492;1920
Europa;Deutschland;rp-online.de;1073304;7888;1920
Ozeanien;Australien;coolrom.com.au;1600482;9229;1920
Europa;Italien;decathlon.it;4286344;9613;1920
Südamerika;Peru;falabella.com.pe;7916184;10149;4000
Asien;Malaysia;kosmo.com.my;4652755;6437;1920
Ozeanien;Australien;nine.com.au;2277123;13876;1920
Südamerika;Kolumbien;homecenter.com.co;1694539;6013;1920
Europa;Italien;casa.it;1675115;5738;1920
Südamerika;Argentinien;correoargentino.com.ar;27834;1080;1920
Ozeanien;Australien;commbank.com.au;28700;3664;1920
Nordamerika;Mexiko;espn.com.mx;1906157;8158;1920
Afrika;Kenia;gamemania.co.ke;154837;1080;1920
Europa;Polen;aniagotuje.pl;1576682;4284;1920
Nordamerika;Mexiko;meteored.mx;562240;2954;1920
Nordamerika;Kanada;eventbrite.ca;612810;3974;1920
Nordamerika;Mexiko;locanto.com.mx;364198;1939;1920
Afrika;Ägypten;aleqaria.com.eg;7871192;8883;1920
Europa;Niederlande;volkskrant.nl;27701;1080;1920
Asien;Indien;ewaybillgst.gov.in;28192;1080;1920
Asien;Malaysia;hmetro.com.my;1443113;7703;1920
Südamerika;Kolumbien;naasongs.com.co;681364;2447;1920
Südamerika;Kolumbien;bongdanet.co;3502594;9611;1920
Ozeanien;Tonga;mangareader.to;642186;2435;1920
Europa;Deutschland;hornbach.de;3059175;6312;1920
Asien;Indien;udiseplus.gov.in;8588;1080;1920
Asien;Japan;point-news.jp;2345401;5315;1920
Südamerika;Brasilien;kabum.com.br;1619202;5520;1920
Asien;Südkorea;yna.co.kr;2617388;9618;1920
Südamerika;Brasilien;xvideos.blog.br;2753332;3442;1920
Europa;Polen;pomponik.pl;1339755;7003;1920
Europa;Österreich;bergfex.at;3365455;5383;1920
Südamerika;Brasilien;portal6.com.br;5396342;7796;1920
Europa;Italien;iliad.it;844460;3406;1920
Südamerika;Chile;meteored.cl;520929;2934;1920
Südamerika;Kolumbien;naasongs.co;2323811;2526;1920
Asien;Japan;dreammail.jp;3383904;6532;1920
Ozeanien;Mikronesien;files.fm;2751326;8137;1920
Asien;Singapur;lta.gov.sg;33134;1080;1920
Asien;Indien;ulluuncut.in;49836;1080;1920
Asien;Indien;ssc.gov.in;26950;1080;1920
Südamerika;Argentinien;zonaprop.com.ar;617223;3555;1920
Ozeanien;Tonga;myflixerz.to;743766;2306;1920
Südamerika;Chile;sexosur.cl;557538;1102;1920
Europa;Deutschland;nordkurier.de;2654538;17594;4000
Europa;Deutschland;joyn.de;2410162;4832;1920
Asien;Indien;pmkisan.gov.in;29721;1080;1920
Europa;Frankreich;zeturf.fr;1626278;3067;1920
Asien;Südkorea;etoland.co.kr;2214379;4788;1920
Südamerika;Argentinien;ruta1000.com.ar;342120;1080;1920
Europa;UK;flashscore.co.uk;536508;4739;1920
Europa;Frankreich;eurosport.fr;1423176;3542;1920
Europa;Österreich;kurier.at;2153237;15895;1910
Europa;Spanien;flashscore.es;1304065;10894;1920
Südamerika;Kolumbien;flashscore.co;1255865;10363;1920
Südamerika;Brasilien;drogariasaopaulo.com.br;2101661;9126;1920
Asien;Singapur;lazada.sg;1564895;3711;1920
Nordamerika;El Salvador;airbnb.com.sv;27290;1080;1920
Südamerika;Uruguay;antel.com.uy;1965265;8230;1920
Südamerika;Chile;archdaily.cl;4140575;19684;1920
Afrika;Uganda;brightermonday.co.ug;1179228;3818;1920
Südamerika;Venezuela;bt.com.ve;26598;1080;1920
Nordamerika;USA;calvinklein.us;5215927;6036;1920
Asien;VAE;dubaipolice.gov.ae;28192;1080;1920
Asien;Südkorea;eps.go.kr;169604;1080;1920
Europa;Frankreich;fsolver.fr;27788;1080;1920
Südamerika;Ecuador;funcionjudicial.gob.ec;29052;1080;1920
Afrika;Südafrika;gumtree.co.za;1889921;6497;2483
Europa;Italien;ilmattino.it;2678614;15064;1920
Asien;Singapur;income.com.sg;1910817;1080;1920
Asien;Israel;jdn.co.il;1925945;6113;1920
Nordamerika;Dominikanische Republik;juancitosport.com.do;21630;1080;1920
Asien;Malaysia;kinokrad.my;26202;1080;1920
Asien;Israel;kore.co.il;2421386;16449;1920
Europa;Italien;m.nirvam.it;895556;7482;1920
Ozeanien;Tonga;ww1.goojara.to;2905892;2269;1920
Asien;Japan;sp.pf.mbga.jp;24383;1080;1920
Europa;Polen;przegladsportowy.onet.pl;1742357;4640;1920
Asien;Indien;passbook.epfindia.gov.in;206099;1080;1920
Südamerika;Brasilien;superbet.bet.br;74199;1096;1920
Asien;Indien;eportal.incometax.gov.in;10635;1080;1920
Asien;Japan;nlab.itmedia.co.jp;3625241;7091;1920
Europa;Polen;wiadomosci.onet.pl;1275438;6493;1920
Ozeanien;Samoa;missav.ws;490827;5293;1920
Asien;Japan;s.dto.jp;41039;1080;1920
Asien;Japan;news.yahoo.co.jp;252996;1525;1920
Europa;Deutschland;m.bild.de;373040;1080;1920
Asien;Japan;video.dmm.co.jp;30493;1081;1920
Asien;Japan;hiroba.dpoint.docomo.ne.jp;1117787;5505;1920
Südamerika;Brasilien;m.magazineluiza.com.br;234827;1080;1920
Asien;Südkorea;m.inven.co.kr;81401;1249;1920
Asien;Philippinen;moviebox.ph;276626;1080;1920
Europa;Belgien;lecho.be;46277;1080;1920
Südamerika;Brasilien;login.caixa.gov.br;10366;1080;1920
Asien;Indien;unifiedportal-mem.epfindia.gov.in;15032;1080;1920
Asien;Japan;s.mogg.ameba.jp;179610;1080;1920
Asien;Japan;finance.yahoo.co.jp;252996;1525;1920
Ozeanien;Australien;linkt.com.au;26879;1080;1920
Südamerika;Kolumbien;sattamatkadpboss.co;2491512;13583;1920
Europa;Frankreich;france3-regions.franceinfo.fr;4480204;12370;1920
Europa;Frankreich;m.flashscore.fr;1631764;12407;1920
Asien;Singapur;lovet.sg;766106;1485;1920
Nordamerika;USA;madely.us;282422;3774;1920
Nordamerika;Costa Rica;masxmenos.cr;204124;7867;1920
Asien;China;mcmod.cn;2301354;7540;1920
Afrika;Ägypten;moj.gov.eg;443305;8061;2560
Nordamerika;Mexiko;movistar.com.mx;1656893;2949;1920
Afrika;Südafrika;mtn.co.za;195403;2594;1920
Asien;Singapur;nea.gov.sg;1907353;5076;1920
Ozeanien;Mikronesien;nsn.fm;1633679;8177;4000
Afrika;Südafrika;numetro.co.za;2559612;1832;1920
Europa;Spanien;obramat.es;8511;1080;1920
Europa;Deutschland;m.ladies.de;349733;1080;1920
Südamerika;Brasilien;produto.mercadolivre.com.br;57553;1080;1920
Asien;Japan;nouen.sp.mbga.jp;34421;1080;1920
Asien;Japan;member.rakuten-sec.co.jp;411188;1080;1920
Ozeanien;Mikronesien;mobcup.fm;848452;1080;1920
Europa;Polen;wiadomosci.wp.pl;817316;1080;1920
Südamerika;Brasilien;esaj.tjsp.jus.br;230601;1080;1920
Europa;Schweden;xnxx.com.se;1656090;1080;1920
Asien;Japan;sp.jra.jp;554866;1080;1920
Afrika;Kenia;tpad2.tsc.go.ke;1673692;1080;1920
Asien;Japan;search.rakuten.co.jp;225114;1080;1920
Asien;Indien;retail.sbi.bank.in;169968;1080;1920
Asien;Japan;kuji.dmarket.docomo.ne.jp;72950;1080;1920
Asien;Japan;rx.sp.mbga.jp;34421;1080;1920
Asien;Japan;sp.mbga.jp;866334;1080;1920
Asien;Japan;beauty.hotpepper.jp;406599;1080;1920
Asien;Japan;topics.smt.docomo.ne.jp;341985;1080;1920
Europa;Italien;mediasetinfinity.mediaset.it;1067344;1080;1920
Südamerika;Brasilien;s.shopee.com.br;46304;1080;1920
Südamerika;Brasilien;cav.receita.fazenda.gov.br;58696;1080;1920
Nordamerika;Mexiko;betmexico.mx;132078;1080;1920
Afrika;Nigeria;efacility.jamb.gov.ng;1012921;1080;1920
Asien;VAE;visitabudhabi.ae;989676;1080;1920
Ozeanien;Tuvalu;kingbokep.tv;1338195;1080;1920
Asien;Japan;sellercentral.amazon.co.jp;460194;1080;1920
Asien;Japan;r.gnavi.co.jp;62949;1080;1920
Asien;Japan;dmarket.docomo.ne.jp;173285;1080;1920
Asien;Japan;dpoint.docomo.ne.jp;57550;1080;1920
Asien;Japan;game.granbluefantasy.jp;44879;1080;1920
Europa;Deutschland;erotik.markt.de;198585;1080;1920
Südamerika;Kolumbien;vps402.strip2.co;602952;1080;1920
Afrika;Südafrika;businesstech.co.za;57697;1080;1920
Europa;Polen;kobieta.wp.pl;634646;1080;1920
Ozeanien;Tuvalu;metabet.tv;34429;1080;1920
Europa;Polen;plejada.pl;877142;1080;1920
Asien;Indien;ssoid.net.in;171384;1080;1920
Asien;Indien;mahadbt.maharashtra.gov.in;514282;1080;1920
Europa;Polen;tech.wp.pl;869789;1080;1920
Asien;Indien;dear-lottery.in;181988;1080;1920
Europa;Deutschland;lightmailer-bs.web.de;57857;1080;1920
Südamerika;Brasilien;casino.bet365.bet.br;458934;1080;1920
Asien;Indien;shuru.co.in;172163;1080;1920
Südamerika;Argentinien;simple.claro.com.ar;34421;1080;1920
Asien;Japan;vcard.ameba.jp;73600;1080;1920
Afrika;Südafrika;m.flashscore.co.za;216136;1080;1920
Europa;Deutschland;m.mobile.de;34421;1080;1920
Asien;Indien;watchanimeworld.in;2142185;1080;1920
Ozeanien;Tuvalu;xn--69-uqi6eta7bs4j9f.tv;1496894;1080;1920
Asien;Japan;tokubai.co.jp;775787;1080;1920
Europa;Italien;login.libero.it;61814;1080;1920
Asien;Japan;secure.freee.co.jp;83068;1080;1920
Europa;Polen;biznes.interia.pl;179928;1080;1920
Nordamerika;Mexiko;jovenesconstruyendoelfuturo.stps.gob.mx;221425;1080;1920
Europa;Frankreich;cuisine.journaldesfemmes.fr;426669;1080;1920
Ozeanien;Neuseeland;hianime.nz;714398;1080;1920
Europa;Schweden;pendujatt.com.se;156583;1080;1920
Europa;Frankreich;m.turfomania.fr;916647;1080;1920
Europa;Deutschland;lightmailer-bap.web.de;57857;1080;1920
Europa;Polen;terazgotuje.pl;738759;1080;1920
Asien;Indien;dpbosss.net.in;316566;1080;1920
Europa;Frankreich;assure.ameli.fr;50649;1080;1920
Asien;Japan;bookpass.auone.jp;97268;1080;1920
Ozeanien;Tonga;celebforum.to;907058;1080;1920
Asien;Indien;accounts.digitallocker.gov.in;256025;1080;1920
Südamerika;Argentinien;articulo.mercadolibre.com.ar;657826;1080;1920
Europa;Italien;tg24.sky.it;546841;1080;1920
Europa;Polen;sport.interia.pl;645622;1080;1920
Südamerika;Brasilien;blaze.bet.br;570327;1080;1920
Europa;Polen;telemagazyn.pl;344111;1080;1920
Südamerika;Chile;simple.ripley.cl;56847;1080;1920
Nordamerika;Mexiko;articulo.mercadolibre.com.mx;58676;1080;1920
Asien;Malaysia;filmix.my;49766;1080;1920
Asien;Indien;ceowestbengal.nic.in;678058;1080;1920
Asien;Philippinen;checkout.spotpay.ph;34421;1080;1920
Afrika;Nigeria;caps.jamb.gov.ng;1565029;1080;1920
Asien;Japan;belluna.jp;78082;1080;1920
Europa;Deutschland;suchen.mobile.de;236319;1080;1920
Europa;Polen;pogoda.interia.pl;296465;1080;1920
Südamerika;Kolumbien;mobcup.com.co;808445;1080;1920
Europa;Spanien;portal.seg-social.gob.es;280477;1080;1920
Europa;UK;alpha123.uk;129374;1080;1920
Südamerika;Brasilien;meu.inss.gov.br;34445;1080;1920
